year_shamsi,month_shamsi,month_number_shamsi,year,month,day,t_mean,t_min,t_max,rain,ww_max,snow
"1,359",SHA,22,"1,980",SEP,13,23,14,30,0,2,#NULL!
"1,359",SHA,23,"1,980",SEP,14,21.2,16,28,0,5,#NULL!
"1,359",SHA,24,"1,980",SEP,15,20.5,15,27,0,3,#NULL!
"1,359",SHA,25,"1,980",SEP,16,21.4,13,29,0,5,#NULL!
"1,359",SHA,26,"1,980",SEP,17,21.5,14,28,0,7,#NULL!
"1,359",SHA,27,"1,980",SEP,18,16.7,14,26,0.4,25,#NULL!
"1,359",SHA,28,"1,980",SEP,19,16.5,9,23,0,3,#NULL!
"1,359",SHA,29,"1,980",SEP,20,17.1,12,24,0,81,#NULL!
"1,359",SHA,30,"1,980",SEP,21,11.6,8,15,9,62,#NULL!
"1,359",SHA,31,"1,980",SEP,22,12.8,7,20,0,3,#NULL!
"1,359",MEH,1,"1,980",SEP,23,14.7,22,22,0,2,#NULL!
"1,359",MEH,2,"1,980",SEP,24,16.8,9,26,0,2,#NULL!
"1,359",MEH,3,"1,980",SEP,25,19,10,26,0,5,#NULL!
"1,359",MEH,4,"1,980",SEP,26,19.8,11,11,0,5,#NULL!
"1,359",MEH,5,"1,980",SEP,27,19.6,13,27,0,5,#NULL!
"1,359",MEH,6,"1,980",SEP,28,18.5,11,25,0,5,#NULL!
"1,359",MEH,7,"1,980",SEP,29,18.1,10,25,0,2,#NULL!
"1,359",MEH,8,"1,980",SEP,30,19.2,11,27,0,7,#NULL!
"1,359",MEH,9,"1,980",OCT,1,19.8,13,26,0,13,#NULL!
"1,359",MEH,10,"1,980",OCT,2,19.2,14,27,0,17,#NULL!
"1,359",MEH,11,"1,980",OCT,3,19.8,15,26,0,7,#NULL!
"1,359",MEH,12,"1,980",OCT,4,16.7,14,23,0,7,#NULL!
"1,359",MEH,13,"1,980",OCT,5,13.5,8,21,0,4,#NULL!
"1,359",MEH,14,"1,980",OCT,6,12.7,7,20,0,4,#NULL!
"1,359",MEH,15,"1,980",OCT,7,13.7,6,22,0,4,#NULL!
"1,359",MEH,16,"1,980",OCT,8,14.2,6,22,0,3,#NULL!
"1,359",MEH,17,"1,980",OCT,9,14.5,7,23,0,2,#NULL!
"1,359",MEH,18,"1,980",OCT,10,15.5,7,24,0,3,#NULL!
"1,359",MEH,19,"1,980",OCT,11,13.7,9,21,0,3,#NULL!
"1,359",MEH,20,"1,980",OCT,12,14,9,19,0,3,#NULL!
"1,359",MEH,21,"1,980",OCT,13,10.7,8,16,4,21,#NULL!
"1,359",MEH,22,"1,980",OCT,14,10.7,5,17,0,3,#NULL!
"1,359",MEH,23,"1,980",OCT,15,13.3,5,21,0,81,#NULL!
"1,359",MEH,24,"1,980",OCT,16,13.9,8,20,0.4,10,#NULL!
"1,359",MEH,25,"1,980",OCT,17,13.5,8,20,0,3,#NULL!
"1,359",MEH,26,"1,980",OCT,18,13.6,6,21,0,3,#NULL!
"1,359",MEH,27,"1,980",OCT,19,14.4,8,21,0,7,#NULL!
"1,359",MEH,28,"1,980",OCT,20,8.4,10,18,0.3,80,#NULL!
"1,359",MEH,29,"1,980",OCT,21,7.8,1,15,0,3,#NULL!
"1,359",MEH,30,"1,980",OCT,22,9.7,3,17,0,3,#NULL!
"1,359",ABA,1,"1,980",OCT,23,11.6,4,20,0,5,#NULL!
"1,359",ABA,2,"1,980",OCT,24,13.3,7,19,0,5,#NULL!
"1,359",ABA,3,"1,980",OCT,25,11.7,8,17,1.6,15,#NULL!
"1,359",ABA,4,"1,980",OCT,26,11.5,6,18,0,5,#NULL!
"1,359",ABA,5,"1,980",OCT,27,10.1,7,16,0.5,15,#NULL!
"1,359",ABA,6,"1,980",OCT,28,10.4,4,17,0,10,#NULL!
"1,359",ABA,7,"1,980",OCT,29,3.6,3,4,6,95,#NULL!
"1,359",ABA,8,"1,980",OCT,30,5.7,0,0,0,10,#NULL!
"1,359",ABA,9,"1,980",OCT,31,8.4,2,13,0,15,#NULL!
"1,359",ABA,10,"1,980",NOV,1,8.8,7,11,5,61,#NULL!
"1,359",ABA,11,"1,980",NOV,2,8.9,5,13,0,3,#NULL!
"1,359",ABA,12,"1,980",NOV,3,9.2,5,16,0,10,#NULL!
"1,359",ABA,13,"1,980",NOV,4,8.8,3,15,0,10,#NULL!
"1,359",ABA,14,"1,980",NOV,5,9.4,4,15,0,3,#NULL!
"1,359",ABA,15,"1,980",NOV,6,9.1,4,14,0,3,#NULL!
"1,359",ABA,16,"1,980",NOV,7,10.8,8,16,0,21,#NULL!
"1,359",ABA,17,"1,980",NOV,8,10.1,5,17,0.4,81,#NULL!
"1,359",ABA,18,"1,980",NOV,9,10.5,8,16,0.3,82,#NULL!
"1,359",ABA,19,"1,980",NOV,10,7.3,6,12,5,13,#NULL!
"1,359",ABA,20,"1,980",NOV,11,8.3,3,15,0,3,#NULL!
"1,359",ABA,21,"1,980",NOV,12,11.7,5,18,0,3,#NULL!
"1,359",ABA,22,"1,980",NOV,13,12.7,9,19,0,16,#NULL!
"1,359",ABA,23,"1,980",NOV,14,11.8,8,18,0,3,#NULL!
"1,359",ABA,24,"1,980",NOV,15,10,7,15,0,5,#NULL!
"1,359",ABA,25,"1,980",NOV,16,9.3,3,16,0,63,#NULL!
"1,359",ABA,26,"1,980",NOV,17,5.9,5,11,22,61,#NULL!
"1,359",ABA,27,"1,980",NOV,18,7.5,3,11,0.2,60,#NULL!
"1,359",ABA,28,"1,980",NOV,19,6,5,7,4,61,#NULL!
"1,359",ABA,29,"1,980",NOV,20,5.5,4,10,0,3,#NULL!
"1,359",ABA,30,"1,980",NOV,21,7.3,1,12,0,3,#NULL!
"1,359",AZA,1,"1,980",NOV,22,5.3,3,8,5,63,#NULL!
"1,359",AZA,2,"1,980",NOV,23,3.1,1,7,0,3,#NULL!
"1,359",AZA,3,"1,980",NOV,24,2.3,-1,7,0,10,#NULL!
"1,359",AZA,4,"1,980",NOV,25,2.6,-2,9,0,10,#NULL!
"1,359",AZA,5,"1,980",NOV,26,4.3,-1,11,0,3,#NULL!
"1,359",AZA,6,"1,980",NOV,27,5.2,0,10,0,10,#NULL!
"1,359",AZA,7,"1,980",NOV,28,5.6,4,9,0,16,#NULL!
"1,359",AZA,8,"1,980",NOV,29,5.2,1,11,0,10,#NULL!
"1,359",AZA,9,"1,980",NOV,30,4.9,1,11,0,10,#NULL!
"1,359",AZA,10,"1,980",DEC,1,4.1,0,11,0,10,#NULL!
"1,359",AZA,11,"1,980",DEC,2,2.7,-2,9,0,10,#NULL!
"1,359",AZA,12,"1,980",DEC,3,2.7,-1,8,0,10,#NULL!
"1,359",AZA,13,"1,980",DEC,4,3.6,-1,10,0,10,#NULL!
"1,359",AZA,14,"1,980",DEC,5,7.5,1,17,0,3,#NULL!
"1,359",AZA,15,"1,980",DEC,6,8.2,3,15,0,7,#NULL!
"1,359",AZA,16,"1,980",DEC,7,6.7,1,13,0,3,#NULL!
"1,359",AZA,17,"1,980",DEC,8,4.6,1,11,0,2,#NULL!
"1,359",AZA,18,"1,980",DEC,9,3,0,8,0,2,#NULL!
"1,359",AZA,19,"1,980",DEC,10,2.5,-2,8,0,5,#NULL!
"1,359",AZA,20,"1,980",DEC,11,3.8,-1,9,0,71,#NULL!
"1,359",AZA,21,"1,980",DEC,12,1.4,0,3,5,73,#NULL!
"1,359",AZA,22,"1,980",DEC,13,1.3,0,5,0,10,#NULL!
"1,359",AZA,23,"1,980",DEC,14,0.4,-2,3,0,10,#NULL!
"1,359",AZA,24,"1,980",DEC,15,0.7,-2,5,0,15,#NULL!
"1,359",AZA,25,"1,980",DEC,16,2.4,-2,6,0,10,#NULL!
"1,359",AZA,26,"1,980",DEC,17,3.2,1,6,0,3,#NULL!
"1,359",AZA,27,"1,980",DEC,18,2.8,1,5,0,3,#NULL!
"1,359",AZA,28,"1,980",DEC,19,0.3,-3,6,0,10,#NULL!
"1,359",AZA,29,"1,980",DEC,20,-0.9,-4,5,0,10,#NULL!
"1,359",AZA,30,"1,980",DEC,21,0.8,-4,7,0,10,#NULL!
"1,359",DEY,1,"1,980",DEC,22,2.1,-3,9,0,10,#NULL!
"1,359",DEY,2,"1,980",DEC,23,2.5,-1,8,0,5,#NULL!
"1,359",DEY,3,"1,980",DEC,24,2.9,-2,-2,0,5,#NULL!
"1,359",DEY,4,"1,980",DEC,25,3.1,0,6,0.2,61,#NULL!
"1,359",DEY,5,"1,980",DEC,26,3.7,0,9,2,10,#NULL!
"1,359",DEY,6,"1,980",DEC,27,4.6,0,7,0.4,61,#NULL!
"1,359",DEY,7,"1,980",DEC,28,4.7,4,7,2,21,#NULL!
"1,359",DEY,8,"1,980",DEC,29,1.1,-2,6,0,10,#NULL!
"1,359",DEY,9,"1,980",DEC,30,1.9,-1,5,0,10,#NULL!
"1,359",DEY,10,"1,980",DEC,31,-1.2,-2,1,2.2,72,#NULL!
"1,359",DEY,11,"1,981",JAN,1,-2.7,-7,4,0,3,#NULL!
"1,359",DEY,12,"1,981",JAN,2,-2.8,-6,1,0,3,#NULL!
"1,359",DEY,13,"1,981",JAN,3,-3.1,-7,3,0,10,#NULL!
"1,359",DEY,14,"1,981",JAN,4,-1.2,-7,4,0,10,#NULL!
"1,359",DEY,15,"1,981",JAN,5,1,-2,8,0,10,#NULL!
"1,359",DEY,16,"1,981",JAN,6,0.7,-5,7,0,3,#NULL!
"1,359",DEY,17,"1,981",JAN,7,2.2,-3,9,0,10,#NULL!
"1,359",DEY,18,"1,981",JAN,8,3,0,9,0,3,#NULL!
"1,359",DEY,19,"1,981",JAN,9,0.8,-4,9,0,2,#NULL!
"1,359",DEY,20,"1,981",JAN,10,2.8,-5,7,0,13,#NULL!
"1,359",DEY,21,"1,981",JAN,11,2.8,2,5,3,80,#NULL!
"1,359",DEY,22,"1,981",JAN,12,-1.5,-1,2,7,73,#NULL!
"1,359",DEY,23,"1,981",JAN,13,-4.4,-7,1,0,10,#NULL!
"1,359",DEY,24,"1,981",JAN,14,-5.7,-9,0,0,10,#NULL!
"1,359",DEY,25,"1,981",JAN,15,-5.3,-7,-1,0,10,#NULL!
"1,359",DEY,26,"1,981",JAN,16,-2.3,-8,3,3,73,#NULL!
"1,359",DEY,27,"1,981",JAN,17,2.6,-1,4,0,10,#NULL!
"1,359",DEY,28,"1,981",JAN,18,2.7,2,5,6,81,#NULL!
"1,359",DEY,29,"1,981",JAN,19,1.4,-2,6,0,10,#NULL!
"1,359",DEY,30,"1,981",JAN,20,0.9,-2,5,0,10,#NULL!
"1,359",BAH,1,"1,981",JAN,21,-0.3,-2,1,4,75,#NULL!
"1,359",BAH,2,"1,981",JAN,22,-0.7,-1,2,5,10,#NULL!
"1,359",BAH,3,"1,981",JAN,23,-3.9,-7,-1,0,10,#NULL!
"1,359",BAH,4,"1,981",JAN,24,-1,-5,1,0.2,70,#NULL!
"1,359",BAH,5,"1,981",JAN,25,-0.4,0,1,4,71,#NULL!
"1,359",BAH,6,"1,981",JAN,26,-1.1,-2,2,0,10,#NULL!
"1,359",BAH,7,"1,981",JAN,27,-0.5,-5,3,0,10,#NULL!
"1,359",BAH,8,"1,981",JAN,28,-0.3,-2,2,0,10,#NULL!
"1,359",BAH,9,"1,981",JAN,29,-3,-3,-1,0,10,#NULL!
"1,359",BAH,10,"1,981",JAN,30,-5.4,-5,-3,0,10,#NULL!
"1,359",BAH,11,"1,981",JAN,31,-4.2,-9,-1,1,71,#NULL!
"1,359",BAH,12,"1,981",FEB,1,-1.3,-5,4,0.2,71,#NULL!
"1,359",BAH,13,"1,981",FEB,2,-1.5,-4,2,0,3,#NULL!
"1,359",BAH,14,"1,981",FEB,3,0.4,-3,5,0,3,#NULL!
"1,359",BAH,15,"1,981",FEB,4,-0.8,-4,4,0,3,#NULL!
"1,359",BAH,16,"1,981",FEB,5,-0.2,-4,4,0,70,#NULL!
"1,359",BAH,17,"1,981",FEB,6,0.2,-1,3,0.5,70,#NULL!
"1,359",BAH,18,"1,981",FEB,7,0.9,-2,6,0,10,#NULL!
"1,359",BAH,19,"1,981",FEB,8,4.4,-3,11,0,60,#NULL!
"1,359",BAH,20,"1,981",FEB,9,4.8,5,7,0,10,#NULL!
"1,359",BAH,21,"1,981",FEB,10,1.3,-4,7,0,2,#NULL!
"1,359",BAH,22,"1,981",FEB,11,1.4,-3,7,0,2,#NULL!
"1,359",BAH,23,"1,981",FEB,12,1.7,-4,8,0,7,#NULL!
"1,359",BAH,24,"1,981",FEB,13,2.1,-3,8,0,5,#NULL!
"1,359",BAH,25,"1,981",FEB,14,3,-3,10,0,3,#NULL!
"1,359",BAH,26,"1,981",FEB,15,3.5,-2,10,0,3,#NULL!
"1,359",BAH,27,"1,981",FEB,16,5,0,10,0,60,#NULL!
"1,359",BAH,28,"1,981",FEB,17,6.1,5,10,1,63,#NULL!
"1,359",BAH,29,"1,981",FEB,18,4.6,1,9,0,10,#NULL!
"1,359",BAH,30,"1,981",FEB,19,4.9,3,7,1,60,#NULL!
"1,359",ESF,1,"1,981",FEB,20,4.7,2,8,2,61,#NULL!
"1,359",ESF,2,"1,981",FEB,21,3.4,1,7,10,80,#NULL!
"1,359",ESF,3,"1,981",FEB,22,1.4,1,4,0.4,21,#NULL!
"1,359",ESF,4,"1,981",FEB,23,1.2,-2,5,0,3,#NULL!
"1,359",ESF,5,"1,981",FEB,24,0.4,-4,3,0,71,#NULL!
"1,359",ESF,6,"1,981",FEB,25,1.1,-1,3,1,71,#NULL!
"1,359",ESF,7,"1,981",FEB,26,1.5,-1,4,4,71,#NULL!
"1,359",ESF,8,"1,981",FEB,27,2.6,-1,6,0.3,10,#NULL!
"1,359",ESF,9,"1,981",FEB,28,2.2,0,5,0,70,#NULL!
"1,359",ESF,10,"1,981",MAR,1,0.7,1,2,0.4,70,#NULL!
"1,359",ESF,11,"1,981",MAR,2,3,-1,6,1,15,#NULL!
"1,359",ESF,12,"1,981",MAR,3,-0.9,-2,4,4,73,#NULL!
"1,359",ESF,13,"1,981",MAR,4,-0.1,-6,5,0.4,10,#NULL!
"1,359",ESF,14,"1,981",MAR,5,2.4,-3,9,0,10,#NULL!
"1,359",ESF,15,"1,981",MAR,6,5.7,0,11,0,10,#NULL!
"1,359",ESF,16,"1,981",MAR,7,7.6,1,14,0,10,#NULL!
"1,359",ESF,17,"1,981",MAR,8,7,4,12,0.6,15,#NULL!
"1,359",ESF,18,"1,981",MAR,9,6.3,0,13,0,3,#NULL!
"1,359",ESF,19,"1,981",MAR,10,7.7,1,15,0,3,#NULL!
"1,359",ESF,20,"1,981",MAR,11,7.4,2,14,0,3,#NULL!
"1,359",ESF,21,"1,981",MAR,12,8.9,3,15,0,3,#NULL!
"1,359",ESF,22,"1,981",MAR,13,9.7,8,13,0.2,80,#NULL!
"1,359",ESF,23,"1,981",MAR,14,8.6,5,12,0,3,#NULL!
"1,359",ESF,24,"1,981",MAR,15,8.8,9,13,2,25,#NULL!
"1,359",ESF,25,"1,981",MAR,16,6.4,3,10,2,60,#NULL!
"1,359",ESF,26,"1,981",MAR,17,6.1,-1,10,0,3,#NULL!
"1,359",ESF,27,"1,981",MAR,18,7.9,2,15,0,3,#NULL!
"1,359",ESF,28,"1,981",MAR,19,9.5,2,17,0,3,#NULL!
"1,359",ESF,29,"1,981",MAR,20,12.4,6,22,0,81,#NULL!
"1,360",FAR,1,"1,981",MAR,21,9.4,8,13,4,15,#NULL!
"1,360",FAR,2,"1,981",MAR,22,8.3,2,14,0,3,#NULL!
"1,360",FAR,3,"1,981",MAR,23,8.6,4,13,0,3,#NULL!
"1,360",FAR,4,"1,981",MAR,24,9,5,13,0,80,#NULL!
"1,360",FAR,5,"1,981",MAR,25,9.8,4,16,0,3,#NULL!
"1,360",FAR,6,"1,981",MAR,26,7.6,7,10,0,63,#NULL!
"1,360",FAR,7,"1,981",MAR,27,8.5,6,12,5,80,#NULL!
"1,360",FAR,8,"1,981",MAR,28,6.6,4,9,9,80,#NULL!
"1,360",FAR,9,"1,981",MAR,29,7.9,3,14,0.4,80,#NULL!
"1,360",FAR,10,"1,981",MAR,30,6.3,5,14,8,81,#NULL!
"1,360",FAR,11,"1,981",MAR,31,1,1,5,13,71,#NULL!
"1,360",FAR,12,"1,981",APR,1,-2.2,-3,0,0.4,71,#NULL!
"1,360",FAR,13,"1,981",APR,2,-1.1,-7,4,0,3,#NULL!
"1,360",FAR,14,"1,981",APR,3,4.2,-4,10,0,3,#NULL!
"1,360",FAR,15,"1,981",APR,4,8.4,2,14,0,3,#NULL!
"1,360",FAR,16,"1,981",APR,5,8.5,4,15,0,25,#NULL!
"1,360",FAR,17,"1,981",APR,6,5.7,2,10,0.4,61,#NULL!
"1,360",FAR,18,"1,981",APR,7,6.1,0,10,0,15,#NULL!
"1,360",FAR,19,"1,981",APR,8,6.9,4,13,2,61,#NULL!
"1,360",FAR,20,"1,981",APR,9,5.2,1,10,8.2,68,#NULL!
"1,360",FAR,21,"1,981",APR,10,8,2,13,0,15,#NULL!
"1,360",FAR,22,"1,981",APR,11,6.5,6,9,1,61,#NULL!
"1,360",FAR,23,"1,981",APR,12,6,1,11,6,80,#NULL!
"1,360",FAR,24,"1,981",APR,13,7.4,5,11,4,81,#NULL!
"1,360",FAR,25,"1,981",APR,14,8.5,2,14,0,3,#NULL!
"1,360",FAR,26,"1,981",APR,15,8.8,2,15,0,15,#NULL!
"1,360",FAR,27,"1,981",APR,16,9.5,6,13,2.2,95,#NULL!
"1,360",FAR,28,"1,981",APR,17,8.9,7,15,53,95,#NULL!
"1,360",FAR,29,"1,981",APR,18,10.5,7,16,22,10,#NULL!
"1,360",FAR,30,"1,981",APR,19,11.8,5,18,0,3,#NULL!
"1,360",FAR,31,"1,981",APR,20,14.4,6,22,0,3,#NULL!
"1,360",ORD,1,"1,981",APR,21,16.2,8,23,0,3,#NULL!
"1,360",ORD,2,"1,981",APR,22,16,9,23,0,50,#NULL!
"1,360",ORD,3,"1,981",APR,23,16.6,11,21,1,60,#NULL!
"1,360",ORD,4,"1,981",APR,24,16.7,11,23,0,3,#NULL!
"1,360",ORD,5,"1,981",APR,25,16.8,11,25,0,96,#NULL!
"1,360",ORD,6,"1,981",APR,26,14.4,10,20,4,82,#NULL!
"1,360",ORD,7,"1,981",APR,27,13,8,17,8.2,80,#NULL!
"1,360",ORD,8,"1,981",APR,28,10,9,12,9,63,#NULL!
"1,360",ORD,9,"1,981",APR,29,10.7,7,14,0,17,#NULL!
"1,360",ORD,10,"1,981",APR,30,7.9,5,12,7,99,#NULL!
"1,360",ORD,11,"1,981",MAY,1,8.5,5,13,6,10,#NULL!
"1,360",ORD,12,"1,981",MAY,2,7.8,3,12,0,16,#NULL!
"1,360",ORD,13,"1,981",MAY,3,9.5,2,15,0,61,#NULL!
"1,360",ORD,14,"1,981",MAY,4,11.4,6,17,1,60,#NULL!
"1,360",ORD,15,"1,981",MAY,5,13.6,8,19,0,10,#NULL!
"1,360",ORD,16,"1,981",MAY,6,14.6,10,21,0,3,#NULL!
"1,360",ORD,17,"1,981",MAY,7,15.7,9,22,0,3,#NULL!
"1,360",ORD,18,"1,981",MAY,8,17.4,11,24,0,3,#NULL!
"1,360",ORD,19,"1,981",MAY,9,15.5,14,23,2,80,#NULL!
"1,360",ORD,20,"1,981",MAY,10,13.4,8,19,0,13,#NULL!
"1,360",ORD,21,"1,981",MAY,11,14.4,9,20,0,16,#NULL!
"1,360",ORD,22,"1,981",MAY,12,12.8,9,21,0.3,95,#NULL!
"1,360",ORD,23,"1,981",MAY,13,13.7,7,20,8,5,#NULL!
"1,360",ORD,24,"1,981",MAY,14,15.1,12,22,2,95,#NULL!
"1,360",ORD,25,"1,981",MAY,15,15.1,9,20,3,3,#NULL!
"1,360",ORD,26,"1,981",MAY,16,10.4,9,16,4,81,#NULL!
"1,360",ORD,27,"1,981",MAY,17,9.6,6,14,2.4,60,#NULL!
"1,360",ORD,28,"1,981",MAY,18,12.9,6,18,0,3,#NULL!
"1,360",ORD,29,"1,981",MAY,19,16.1,9,22,0,13,#NULL!
"1,360",ORD,30,"1,981",MAY,20,16.5,10,23,0,17,#NULL!
"1,360",ORD,31,"1,981",MAY,21,15.7,10,23,0,61,#NULL!
"1,360",KHO,1,"1,981",MAY,22,15.7,12,22,15,63,#NULL!
"1,360",KHO,2,"1,981",MAY,23,15.2,9,21,20,10,#NULL!
"1,360",KHO,3,"1,981",MAY,24,15.3,10,22,2,3,#NULL!
"1,360",KHO,4,"1,981",MAY,25,16.1,8,22,0,3,#NULL!
"1,360",KHO,5,"1,981",MAY,26,16.7,12,23,4,95,#NULL!
"1,360",KHO,6,"1,981",MAY,27,16.7,9,23,12,29,#NULL!
"1,360",KHO,7,"1,981",MAY,28,15.8,10,22,0,3,#NULL!
"1,360",KHO,8,"1,981",MAY,29,16.6,10,21,0,3,#NULL!
"1,360",KHO,9,"1,981",MAY,30,18.3,10,25,0,3,#NULL!
"1,360",KHO,10,"1,981",MAY,31,20,15,25,0,3,#NULL!
"1,360",KHO,11,"1,981",JUN,1,20.1,13,26,0,3,#NULL!
"1,360",KHO,12,"1,981",JUN,2,22.3,14,28,0,3,#NULL!
"1,360",KHO,13,"1,981",JUN,3,23.5,15,30,0,5,#NULL!
"1,360",KHO,14,"1,981",JUN,4,20.5,16,26,0,13,#NULL!
"1,360",KHO,15,"1,981",JUN,5,15.7,11,22,0,13,#NULL!
"1,360",KHO,16,"1,981",JUN,6,13.4,12,18,1.2,95,#NULL!
"1,360",KHO,17,"1,981",JUN,7,15.9,9,23,0.5,17,#NULL!
"1,360",KHO,18,"1,981",JUN,8,17.9,10,26,0,13,#NULL!
"1,360",KHO,19,"1,981",JUN,9,17.7,11,23,0,5,#NULL!
"1,360",KHO,20,"1,981",JUN,10,20.3,14,26,0,3,#NULL!
"1,360",KHO,21,"1,981",JUN,11,19.5,17,27,3,63,#NULL!
"1,360",KHO,22,"1,981",JUN,12,18.4,15,22,2,3,#NULL!
"1,360",KHO,23,"1,981",JUN,13,19.6,13,26,0,5,#NULL!
"1,360",KHO,24,"1,981",JUN,14,20,14,28,0,3,#NULL!
"1,360",KHO,25,"1,981",JUN,15,21.4,13,28,0,3,#NULL!
"1,360",KHO,26,"1,981",JUN,16,21,17,27,0,3,#NULL!
"1,360",KHO,27,"1,981",JUN,17,16.9,13,23,15,63,#NULL!
"1,360",KHO,28,"1,981",JUN,18,17.1,12,23,3,97,#NULL!
"1,360",KHO,29,"1,981",JUN,19,19.4,13,24,2,6,#NULL!
"1,360",KHO,30,"1,981",JUN,20,21.8,15,28,0,3,#NULL!
"1,360",KHO,31,"1,981",JUN,21,22.8,17,28,0,3,#NULL!
"1,360",TIR,1,"1,981",JUN,22,24,18,30,0,13,#NULL!
"1,360",TIR,2,"1,981",JUN,23,25.4,18,33,0,3,#NULL!
"1,360",TIR,3,"1,981",JUN,24,23.1,18,29,0,3,#NULL!
"1,360",TIR,4,"1,981",JUN,25,21.6,17,27,0,3,#NULL!
"1,360",TIR,5,"1,981",JUN,26,21.3,16,27,0,3,#NULL!
"1,360",TIR,6,"1,981",JUN,27,21.7,17,28,0,3,#NULL!
"1,360",TIR,7,"1,981",JUN,28,22.2,18,28,0,97,#NULL!
"1,360",TIR,8,"1,981",JUN,29,22.4,16,30,2,80,#NULL!
"1,360",TIR,9,"1,981",JUN,30,22.8,19,29,0.4,13,#NULL!
"1,360",TIR,10,"1,981",JUL,1,22.6,14,30,0,80,#NULL!
"1,360",TIR,11,"1,981",JUL,2,23.7,17,30,0,13,#NULL!
"1,360",TIR,12,"1,981",JUL,3,23.5,18,29,0,3,#NULL!
"1,360",TIR,13,"1,981",JUL,4,21.5,18,29,0.4,95,#NULL!
"1,360",TIR,14,"1,981",JUL,5,23.1,16,30,0,3,#NULL!
"1,360",TIR,15,"1,981",JUL,6,23,18,30,0,3,#NULL!
"1,360",TIR,16,"1,981",JUL,7,24.6,18,31,0,5,#NULL!
"1,360",TIR,17,"1,981",JUL,8,27.1,20,35,0,3,#NULL!
"1,360",TIR,18,"1,981",JUL,9,26.7,17,34,0,2,#NULL!
"1,360",TIR,19,"1,981",JUL,10,26.8,19,35,0,5,#NULL!
"1,360",TIR,20,"1,981",JUL,11,26.4,17,34,0,2,#NULL!
"1,360",TIR,21,"1,981",JUL,12,26.6,20,34,0,5,#NULL!
"1,360",TIR,22,"1,981",JUL,13,26.7,21,34,0,5,#NULL!
"1,360",TIR,23,"1,981",JUL,14,27.2,22,33,0,3,#NULL!
"1,360",TIR,24,"1,981",JUL,15,28.1,21,35,0,3,#NULL!
"1,360",TIR,25,"1,981",JUL,16,28.5,22,36,0,5,#NULL!
"1,360",TIR,26,"1,981",JUL,17,30.2,24,39,0,3,#NULL!
"1,360",TIR,27,"1,981",JUL,18,25.9,22,38,0,3,#NULL!
"1,360",TIR,28,"1,981",JUL,19,21.4,19,30,0,2,#NULL!
"1,360",TIR,29,"1,981",JUL,20,21.5,15,27,0,3,#NULL!
"1,360",TIR,30,"1,981",JUL,21,21.7,16,27,0,3,#NULL!
